listing_id,date
3048594,5/13/2018
3048594,5/20/2018
3048594,6/3/2018
3048594,6/24/2018
3048594,7/1/2018
3048594,7/26/2018
3048594,8/12/2018
3048594,9/7/2018
3048594,9/21/2018
3048594,9/27/2018
3048594,11/4/2018
3048594,11/12/2018
3048594,12/2/2018
3048594,12/14/2018
3048594,1/1/2019
3048594,1/13/2019
3048594,2/1/2019
3048594,2/15/2019
3048594,2/24/2019
3048594,3/17/2019
3048594,3/21/2019
3048594,3/24/2019
3048594,4/22/2019
3048594,5/5/2019
3048594,5/9/2019
3048594,5/12/2019
3048594,5/19/2019
3048594,6/10/2019
3048594,6/16/2019
3048594,6/23/2019
3048594,7/7/2019
3048594,7/18/2019
3048594,7/25/2019
3048594,7/30/2019
3048594,8/4/2019
3048594,8/8/2019
3048594,8/11/2019
3048594,8/15/2019
3048594,8/19/2019
3048594,8/25/2019
3048594,8/29/2019
3048594,9/15/2019
3048594,10/3/2019
3048594,10/20/2019
3048594,11/17/2019
3048594,12/1/2019
3048594,1/3/2020
3048594,1/5/2020
3048594,1/26/2020
3048594,2/2/2020
3048594,2/16/2020
3048594,2/24/2020
3048594,3/1/2020
3048594,3/8/2020
3048594,3/15/2020
3048594,5/24/2020
3048594,5/31/2020
3048594,6/30/2020
3048594,7/20/2020
3048594,7/28/2020
3048594,8/1/2020
3048594,8/11/2020
3048594,9/6/2020
3048594,9/20/2020
3048594,9/27/2020
3197919,12/31/2014
3197919,7/11/2015
3197919,7/22/2015
3197919,7/27/2015
3197919,8/1/2015
3197919,9/14/2015
3197919,7/24/2017
3197919,7/23/2018
3197919,7/22/2019
3197919,7/28/2019
3202647,7/5/2015
3202647,7/11/2015
3202647,7/13/2015
3202647,7/16/2015
3202647,7/20/2015
3202647,8/7/2015
3202647,8/10/2015
3202647,8/15/2015
3202647,8/18/2015
3202647,8/25/2015
3202647,9/1/2015
3202647,9/10/2015
3202647,9/23/2015
3202647,9/28/2015
3202647,11/21/2015
3202647,5/29/2016
3202647,7/10/2016
3202647,8/1/2016
3202647,8/7/2016
3202647,8/22/2016
3202647,8/29/2016
3202647,9/30/2016
3202647,11/1/2016
3202647,2/21/2017
3202647,2/28/2017
3202647,3/5/2017
3202647,3/30/2017
3202647,4/3/2017
3202647,5/22/2017
3202647,5/27/2017
3202647,6/9/2017
3202647,10/14/2017
3202647,5/12/2018
3202647,10/27/2018
3202647,1/5/2019
3202647,3/13/2020
3202647,9/26/2020
3203133,7/22/2014
3203133,7/29/2014
3203133,9/11/2014
3203133,10/12/2014
3203133,11/23/2014
3203133,12/11/2014
3203133,12/23/2015
3203133,2/8/2016
3203133,4/5/2016
3203133,1/3/2019
3203133,9/20/2019
3426775,3/15/2015
3426775,4/6/2015
3426775,5/17/2015
3426775,7/3/2015
3426775,7/19/2015
3426775,7/27/2015
3426775,8/4/2015
3426775,8/12/2015
3426775,10/7/2015
3426775,10/25/2015
3426775,11/1/2015
3426775,12/28/2015
3426775,1/2/2016
3426775,3/29/2016
3426775,4/5/2016
3426775,5/8/2016
3426775,5/15/2016
3426775,5/21/2016
3426775,5/29/2016
3426775,11/1/2016
3426775,11/13/2016
3426775,1/1/2017
3426775,4/3/2017
3426775,12/30/2017
3426775,4/21/2018
3426775,3/18/2020
3518676,10/28/2014
3518676,11/10/2014
3518676,11/23/2014
3518676,12/8/2014
3518676,12/27/2014
3518676,4/24/2015
3518676,5/4/2015
3518676,5/15/2015
3518676,6/8/2015
3518676,6/22/2015
3518676,7/7/2015
3518676,7/9/2015
3518676,9/14/2015
3518676,9/28/2015
3518676,10/17/2015
3518676,11/2/2015
3518676,11/8/2015
3518676,12/1/2015
3518676,12/6/2015
3518676,12/30/2015
3518676,1/3/2016
3518676,2/22/2016
3518676,6/6/2016
3518676,6/13/2016
3518676,6/29/2016
3518676,8/27/2016
3518676,9/7/2016
3518676,9/15/2016
3518676,10/23/2016
3518676,2/20/2017
3518676,4/2/2017
3518676,5/2/2017
3518676,7/22/2017
3518676,8/1/2017
3518676,9/24/2017
3518676,10/15/2017
3518676,10/22/2017
3518676,11/3/2017
3518676,11/12/2017
3518676,12/4/2017
3518676,12/17/2017
3518676,1/26/2018
3518676,2/14/2018
3518676,3/5/2018
3518676,3/11/2018
3518676,4/1/2018
3518676,4/29/2018
3518676,5/6/2018
3518676,5/20/2018
3518676,5/27/2018
3518676,6/3/2018
3518676,7/1/2018
3518676,8/20/2018
3518676,9/16/2018
3518676,9/29/2018
3518676,10/10/2018
3518676,11/4/2018
3518676,2/5/2019
3518676,2/25/2019
3518676,3/4/2019
3518676,3/31/2019
3518676,4/14/2019
3518676,4/14/2019
3518676,7/3/2019
3518676,7/14/2019
3518676,7/23/2019
3518676,8/18/2019
3518676,9/23/2019
3518676,9/29/2019
3518676,10/3/2019
3518676,10/14/2019
3518676,10/20/2019
3518676,10/27/2019
3518676,11/3/2019
3518676,11/10/2019
3518676,12/15/2019
3518676,3/8/2020
3540493,7/22/2014
3540493,7/29/2014
3540493,8/6/2014
3540493,8/10/2014
3540493,8/20/2014
3540493,8/22/2014
3540493,9/6/2014
3540493,9/13/2014
3540493,9/15/2014
3540493,9/18/2014
3540493,9/21/2014
3540493,9/25/2014
3540493,10/3/2014
3540493,10/10/2014
3540493,10/13/2014
3540493,10/16/2014
3540493,10/19/2014
3540493,10/30/2014
3540493,11/1/2014
3540493,11/3/2014
3540493,11/14/2014
3540493,11/16/2014
3540493,11/24/2014
3540493,11/30/2014
3540493,12/3/2014
3540493,12/6/2014
3540493,12/12/2014
3540493,12/22/2014
3540493,1/10/2015
3540493,1/18/2015
3540493,1/26/2015
3540493,2/2/2015
3540493,2/9/2015
3540493,2/16/2015
3540493,2/27/2015
3540493,3/1/2015
3540493,3/8/2015
3540493,3/15/2015
3540493,3/22/2015
3540493,3/29/2015
3540493,3/31/2015
3540493,4/4/2015
3540493,4/7/2015
3540493,4/12/2015
3540493,4/20/2015
3540493,4/26/2015
3540493,4/29/2015
3540493,5/10/2015
3540493,5/17/2015
3540493,5/31/2015
3540493,6/5/2015
3540493,6/21/2015
3540493,6/28/2015
3540493,7/2/2015
3540493,7/4/2015
3540493,7/7/2015
3540493,7/18/2015
3540493,7/23/2015
3540493,7/27/2015
3540493,7/31/2015
3540493,8/3/2015
3540493,8/10/2015
3540493,8/15/2015
3540493,8/21/2015
3540493,8/23/2015
3540493,9/3/2015
3540493,9/7/2015
3540493,9/11/2015
3540493,9/15/2015
3540493,9/22/2015
3540493,9/30/2015
3540493,10/2/2015
3540493,10/4/2015
3540493,10/16/2015
3540493,10/18/2015
3540493,10/22/2015
3540493,10/25/2015
3540493,10/29/2015
3540493,11/1/2015
3540493,11/5/2015
3540493,11/9/2015
3540493,11/11/2015
3540493,11/29/2015
3540493,12/5/2015
3540493,12/13/2015
3540493,12/16/2015
3540493,12/23/2015
3540493,12/29/2015
3540493,1/2/2016
3540493,2/15/2016
3540493,2/22/2016
3540493,2/29/2016
3540493,3/3/2016
3540493,3/13/2016
3540493,3/30/2016
3540493,4/7/2016
3540493,4/11/2016
3540493,4/20/2016
3540493,4/27/2016
3540493,6/6/2016
3540493,6/13/2016
3540493,6/20/2016
3540493,7/10/2016
3540493,7/25/2016
3540493,7/31/2016
3540493,8/8/2016
3540493,8/12/2016
3540493,8/14/2016
3540493,8/16/2016
3540493,8/22/2016
3540493,8/25/2016
3540493,8/28/2016
3540493,8/29/2016
3540493,9/12/2016
3540493,9/18/2016
3540493,9/23/2016
3540493,9/25/2016
3540493,9/29/2016
3540493,10/9/2016
3540493,10/11/2016
3540493,10/17/2016
3540493,10/23/2016
3540493,10/27/2016
3540493,10/30/2016
3540493,11/7/2016
3540493,11/11/2016
3540493,12/4/2016
3540493,12/11/2016
3540493,12/23/2016
3540493,12/26/2016
3540493,12/28/2016
3540493,12/30/2016
3540493,1/3/2017
3540493,1/5/2017
3540493,1/12/2017
3540493,1/20/2017
3540493,1/25/2017
3540493,1/31/2017
3540493,2/13/2017
3540493,2/26/2017
3540493,3/5/2017
3540493,3/13/2017
3540493,3/19/2017
3540493,3/29/2017
3540493,4/3/2017
3540493,4/10/2017
3540493,4/16/2017
3540493,4/23/2017
3540493,4/26/2017
3540493,5/6/2017
3540493,5/10/2017
3540493,5/14/2017
3540493,5/18/2017
3540493,5/21/2017
3540493,5/29/2017
3540493,6/5/2017
3540493,6/9/2017
3540493,6/16/2017
3540493,6/21/2017
3540493,6/26/2017
3540493,6/30/2017
3540493,7/3/2017
3540493,7/10/2017
3540493,7/15/2017
3540493,7/19/2017
3540493,7/24/2017
3540493,8/3/2017
3540493,8/6/2017
3540493,8/12/2017
3540493,8/14/2017
3540493,8/18/2017
3540493,8/23/2017
3540493,8/28/2017
3540493,9/2/2017
3540493,9/20/2017
3540493,9/25/2017
3540493,10/3/2017
3540493,10/6/2017
3540493,10/8/2017
3540493,10/16/2017
3540493,10/18/2017
3540493,10/27/2017
3540493,1/3/2018
3540493,1/22/2018
3540493,2/19/2018
3540493,2/25/2018
3540493,2/28/2018
3540493,3/17/2018
3540493,3/19/2018
3540493,3/25/2018
3540493,4/3/2018
3540493,4/8/2018
3540493,4/11/2018
3540493,4/16/2018
3540493,4/30/2018
3540493,5/3/2018
3540493,5/4/2018
3540493,5/28/2018
3540493,6/4/2018
3540493,6/25/2018
3540493,6/30/2018
3540493,7/4/2018
3540493,7/8/2018
3540493,7/12/2018
3540493,7/16/2018
3540493,7/18/2018
3540493,7/23/2018
3540493,7/26/2018
3540493,8/4/2018
3540493,8/12/2018
3540493,8/20/2018
3540493,8/23/2018
3540493,8/31/2018
3540493,9/2/2018
3540493,9/16/2018
3540493,9/24/2018
3540493,10/2/2018
3540493,10/9/2018
3540493,10/10/2018
3540493,10/22/2018
3540493,10/28/2018
3540493,11/18/2018
3540493,12/16/2018
3540493,12/23/2018
3540493,12/28/2018
3540493,1/1/2019
3540493,1/6/2019
3540493,1/27/2019
3540493,2/4/2019
3540493,2/11/2019
3540493,2/17/2019
3540493,3/12/2019
3540493,3/17/2019
3540493,3/24/2019
3540493,3/31/2019
3540493,4/22/2019
3540493,4/28/2019
3540493,5/3/2019
3540493,5/19/2019
3540493,5/25/2019
3540493,5/29/2019
3540493,6/3/2019
3540493,6/12/2019
3540493,6/16/2019
3540493,6/20/2019
3540493,6/26/2019
3540493,7/3/2019
3540493,7/14/2019
3540493,7/22/2019
3540493,7/25/2019
3540493,7/30/2019
3540493,8/9/2019
3540493,8/13/2019
3540493,8/17/2019
3540493,8/25/2019
3540493,9/2/2019
3540493,9/5/2019
3540493,9/17/2019
3540493,9/29/2019
3540493,11/9/2019
3540493,11/11/2019
3540493,11/17/2019
3540493,12/1/2019
3540493,12/9/2019
3540493,12/29/2019
3540493,1/5/2020
3540493,1/26/2020
3540493,2/3/2020
3540493,2/12/2020
3540493,2/17/2020
3540493,3/1/2020
3540493,3/8/2020
3540493,6/28/2020
3540493,7/15/2020
3540493,7/20/2020
3540493,7/26/2020
3857702,10/24/2014
3857702,3/14/2015
3857702,4/20/2015
3857702,5/12/2015
3857702,7/26/2015
3857702,9/16/2015
3857702,9/21/2015
3857702,11/29/2015
3857702,5/28/2016
3857702,10/2/2016
3857702,10/26/2016
3857702,2/20/2017
3857702,4/22/2017
3857702,7/31/2017
3857702,3/4/2018
3857702,5/13/2018
3857702,7/30/2018
3857702,11/26/2018
3857702,3/31/2019
3857702,4/22/2019
3857702,6/11/2019
3857702,7/21/2019
3857702,7/29/2019
3894091,11/19/2014
3894091,8/16/2015
3894091,10/20/2015
3915726,2/25/2016
3915726,2/27/2016
3915726,3/6/2016
3915726,3/9/2016
3915726,3/12/2016
3915726,3/16/2016
3915726,3/19/2016
3915726,3/23/2016
3915726,3/25/2016
3915726,4/2/2016
3915726,4/7/2016
3915726,4/10/2016
3915726,4/15/2016
3915726,4/17/2016
3915726,4/23/2016
3915726,4/28/2016
3915726,5/1/2016
3915726,5/9/2016
3915726,5/15/2016
3915726,5/18/2016
3915726,5/20/2016
3915726,5/23/2016
3915726,5/25/2016
3915726,5/29/2016
3915726,7/3/2016
3915726,7/6/2016
3915726,8/4/2016
3915726,8/17/2016
3915726,10/1/2016
3915726,11/21/2016
3915726,1/14/2017
3915726,1/20/2017
3915726,2/17/2017
3915726,3/26/2017
3915726,4/3/2017
3915726,4/15/2017
3915726,8/27/2017
3915726,10/1/2017
3915726,10/8/2017
3915726,10/28/2017
3915726,11/14/2017
3915726,11/26/2017
3915726,11/29/2017
3915726,12/9/2017
3915726,12/13/2017
3915726,12/15/2017
3915726,12/23/2017
3915726,1/10/2018
3915726,1/20/2018
3915726,1/28/2018
3915726,2/25/2018
3915726,5/15/2018
3915726,7/9/2018
3915726,8/23/2018
3915726,9/6/2018
3915726,9/9/2018
3915726,10/3/2018
3915726,10/5/2018
3915726,10/25/2018
3915726,11/4/2018
3915726,3/14/2019
3915726,3/20/2019
3915726,4/13/2019
3915726,9/21/2019
3969576,8/24/2015
3969576,8/30/2015
3969576,9/18/2015
3969576,9/26/2015
3969576,10/2/2015
3969576,10/26/2015
3969576,11/1/2015
3969576,11/9/2015
3969576,11/12/2015
3969576,11/14/2015
3969576,11/21/2015
3969576,11/25/2015
3969576,11/28/2015
3969576,11/29/2015
3969576,11/29/2015
3969576,12/15/2015
3969576,12/21/2015
3969576,12/31/2015
3969576,1/3/2016
3969576,1/7/2016
3969576,1/9/2016
3969576,1/10/2016
3969576,1/13/2016
3969576,2/6/2016
3969576,2/8/2016
3969576,2/11/2016
3969576,2/18/2016
3969576,2/20/2016
3969576,2/22/2016
3969576,2/28/2016
3969576,2/29/2016
3969576,3/8/2016
3969576,3/12/2016
3969576,3/16/2016
3969576,3/16/2016
3969576,3/20/2016
3969576,3/21/2016
3969576,3/27/2016
3969576,3/30/2016
3969576,3/31/2016
3969576,4/9/2016
3969576,4/9/2016
3969576,4/21/2016
3969576,4/30/2016
3969576,5/4/2016
3969576,5/5/2016
3969576,5/7/2016
3969576,5/18/2016
3969576,5/22/2016
3969576,5/25/2016
3969576,5/28/2016
3969576,5/31/2016
3969576,6/6/2016
3969576,6/10/2016
3969576,6/15/2016
3969576,6/16/2016
3969576,6/19/2016
3969576,6/21/2016
3969576,6/22/2016
3969576,6/24/2016
3969576,6/25/2016
3969576,7/6/2016
3969576,7/10/2016
3969576,7/15/2016
3969576,7/19/2016
3969576,7/23/2016
3969576,7/25/2016
3969576,8/7/2016
3969576,8/11/2016
3969576,8/18/2016
3969576,8/19/2016
3969576,8/22/2016
3969576,8/23/2016
3969576,8/25/2016
3969576,8/26/2016
3969576,8/27/2016
3969576,8/29/2016
3969576,9/4/2016
3969576,9/8/2016
3969576,9/11/2016
3969576,9/13/2016
3969576,9/22/2016
3969576,9/23/2016
3969576,9/26/2016
3969576,9/30/2016
3969576,10/2/2016
3969576,10/3/2016
3969576,10/5/2016
3969576,10/7/2016
3969576,10/9/2016
3969576,10/11/2016
3969576,10/13/2016
3969576,10/22/2016
3969576,10/23/2016
3969576,11/3/2016
3969576,11/4/2016
3969576,11/11/2016
3969576,11/12/2016
3969576,11/13/2016
3969576,11/16/2016
3969576,11/19/2016
3969576,11/21/2016
3969576,11/25/2016
3969576,11/29/2016
3969576,12/5/2016
3969576,12/15/2016
3969576,12/16/2016
3969576,12/17/2016
3969576,12/19/2016
3969576,12/21/2016
3969576,12/27/2016
3969576,12/29/2016
3969576,12/30/2016
3969576,1/1/2017
3969576,1/3/2017
3969576,1/5/2017
3969576,1/7/2017
3969576,1/10/2017
3969576,1/14/2017
3969576,1/19/2017
3969576,1/22/2017
3969576,1/26/2017
3969576,2/8/2017
3969576,2/10/2017
3969576,2/11/2017
3969576,2/13/2017
3969576,2/14/2017
3969576,2/18/2017
3969576,2/21/2017
3969576,2/23/2017
3969576,2/26/2017
3969576,3/3/2017
3969576,3/5/2017
3969576,3/8/2017
3969576,3/10/2017
3969576,3/21/2017
3969576,3/23/2017
3969576,4/2/2017
3969576,4/5/2017
3969576,4/7/2017
3969576,4/10/2017
3969576,4/12/2017
3969576,4/13/2017
3969576,4/14/2017
3969576,4/17/2017
3969576,4/22/2017
3969576,4/25/2017
3969576,4/26/2017
3969576,5/8/2017
3969576,5/9/2017
3969576,5/10/2017
3969576,5/12/2017
3969576,5/14/2017
3969576,5/21/2017
3969576,6/3/2017
3969576,7/6/2017
3969576,7/9/2017
3969576,7/16/2017
3969576,7/17/2017
3969576,7/24/2017
3969576,8/3/2017
3969576,8/5/2017
3969576,8/9/2017
3969576,8/14/2017
3969576,8/16/2017
3969576,8/19/2017
3969576,8/21/2017
3969576,8/29/2017
3969576,9/9/2017
3969576,9/15/2017
3969576,9/22/2017
3969576,9/29/2017
3969576,10/3/2017
3969576,10/9/2017
3969576,10/16/2017
3969576,11/13/2017
3969576,11/19/2017
3969576,11/27/2017
3969576,12/21/2017
3969576,12/29/2017
3969576,12/31/2017
3969576,1/27/2018
3969576,2/7/2018
3969576,2/18/2018
3969576,2/25/2018
3969576,3/1/2018
3969576,3/4/2018
3969576,3/6/2018
3969576,3/27/2018
3969576,4/15/2018
3969576,4/21/2018
3969576,5/13/2018
3969576,5/21/2018
3969576,5/24/2018
3969576,6/4/2018
3969576,6/16/2018
3969576,6/29/2018
3969576,7/1/2018
3969576,7/11/2018
3969576,7/23/2018
3969576,7/27/2018
3969576,7/30/2018
3969576,8/5/2018
3969576,8/10/2018
3969576,8/12/2018
3969576,8/23/2018
3969576,9/5/2018
3969576,9/7/2018
3969576,9/9/2018
3969576,9/13/2018
3969576,9/15/2018
3969576,9/16/2018
3969576,9/30/2018
3969576,10/7/2018
3969576,10/8/2018
3969576,10/11/2018
3969576,10/15/2018
3969576,11/3/2018
3969576,11/16/2018
3969576,11/17/2018
3969576,11/30/2018
3969576,12/24/2018
3969576,12/30/2018
3969576,1/1/2019
3969576,1/22/2019
3969576,2/1/2019
3969576,2/25/2019
3969576,3/6/2019
3969576,3/17/2019
3969576,3/29/2019
3969576,4/7/2019
3969576,4/14/2019
3969576,4/22/2019
3969576,4/27/2019
3969576,4/29/2019
3969576,6/1/2019
3969576,6/4/2019
3969576,6/23/2019
3969576,7/2/2019
3969576,7/13/2019
3969576,7/18/2019
3969576,7/21/2019
3969576,7/24/2019
3969576,7/31/2019
3969576,8/4/2019
3969576,8/6/2019
3969576,8/11/2019
3969576,8/14/2019
3969576,8/18/2019
3969576,8/21/2019
3969576,8/26/2019
3969576,8/30/2019
3969576,9/5/2019
3969576,9/7/2019
3969576,9/10/2019
3969576,9/12/2019
3969576,10/1/2019
3969576,10/2/2019
3969576,10/13/2019
3969576,10/15/2019
3969576,10/16/2019
3969576,10/18/2019
3969576,10/21/2019
3969576,10/24/2019
3969576,10/30/2019
3969576,11/3/2019
3969576,11/8/2019
3969576,11/10/2019
3969576,11/20/2019
3969576,11/28/2019
3969576,12/12/2019
3969576,12/22/2019
3969576,1/18/2020
3969576,1/25/2020
3969576,1/27/2020
3969576,2/3/2020
3969576,2/20/2020
3969576,7/9/2020
3969576,7/11/2020
3969576,7/13/2020
3969576,7/18/2020
3969576,7/25/2020
3969576,9/14/2020
3969576,9/22/2020
3969576,9/25/2020
4017995,3/30/2015
4017995,4/14/2015
4017995,4/28/2015
4017995,4/16/2017
4017995,4/30/2017
4017995,7/24/2017
4017995,2/25/2018
4017995,3/4/2018
4017995,5/10/2018
4017995,5/14/2018
4017995,6/17/2018
4017995,9/9/2018
4017995,9/16/2018
4017995,9/30/2018
4017995,10/6/2018
4017995,10/28/2018
4017995,12/2/2018
4017995,12/4/2018
4017995,12/24/2018
4017995,6/11/2019
4017995,6/13/2019
4017995,2/16/2020
4026852,11/2/2019
4026852,11/9/2019
4026852,11/10/2019
4026852,11/17/2019
4026852,12/8/2019
4026852,1/3/2020
4026852,3/7/2020
4026852,6/26/2020
4026852,7/5/2020
4026852,7/7/2020
4026852,9/17/2020
4026852,10/1/2020
4030176,9/25/2014
4030176,10/4/2014
4030176,10/5/2014
4030176,10/19/2014
4030176,10/26/2014
4030176,11/2/2014
4030176,11/9/2014
4030176,11/23/2014
4030176,11/29/2014
4030176,11/30/2014
4030176,12/18/2014
4030176,12/21/2014
4030176,12/27/2014
4030176,12/28/2014
4030176,1/10/2015
4030176,2/1/2015
4030176,2/9/2015
4030176,2/14/2015
4030176,2/16/2015
4030176,2/20/2015
4030176,2/22/2015
4030176,3/1/2015
4030176,3/7/2015
4030176,3/8/2015
4030176,3/16/2015
4030176,3/29/2015
4030176,3/31/2015
4030176,4/4/2015
4030176,4/12/2015
4030176,4/18/2015
4030176,4/19/2015
4030176,4/26/2015
4030176,5/2/2015
4030176,5/3/2015
4030176,5/10/2015
4030176,5/15/2015
4030176,5/16/2015
4030176,5/17/2015
4030176,5/28/2015
4030176,5/31/2015
4030176,6/6/2015
4030176,6/7/2015
4030176,6/14/2015
4030176,6/21/2015
4030176,6/22/2015
4030176,6/30/2015
4030176,7/19/2015
4030176,7/20/2015
4030176,7/22/2015
4030176,7/24/2015
4030176,8/3/2015
4030176,8/4/2015
4030176,8/9/2015
4030176,8/15/2015
4030176,8/16/2015
4030176,8/25/2015
4030176,8/27/2015
4030176,8/28/2015
4030176,8/31/2015
4030176,9/7/2015
4030176,9/12/2015
4030176,9/21/2015
4030176,9/22/2015
4030176,10/3/2015
4030176,11/15/2015
4030176,11/19/2015
4030176,11/22/2015
4030176,12/6/2015
4030176,12/13/2015
4030176,12/25/2015
4030176,12/29/2015
4030176,12/31/2015
4030176,1/1/2016
4030176,1/2/2016
4030176,1/10/2016
4030176,1/17/2016
4030176,1/31/2016
4030176,2/14/2016
4030176,3/23/2016
4030176,3/27/2016
4030176,4/5/2016
4030176,7/2/2016
4030176,12/2/2016
4030176,6/24/2018
4030176,7/1/2018
4030176,7/4/2018
4030176,7/6/2018
4030176,7/7/2018
4030176,7/16/2018
4030176,7/21/2018
4030176,7/23/2018
4030176,8/8/2018
4030176,8/13/2018
4030176,8/16/2018
4030176,8/18/2018
4030176,8/25/2018
4030176,2/3/2019
4030176,2/10/2019
4030176,2/19/2019
4030176,2/24/2019
4030176,3/1/2019
4030176,3/3/2019
4030176,3/9/2019
4030176,3/17/2019
4030176,3/24/2019
4030176,4/7/2019
4030176,4/15/2019
4030176,4/19/2019
4030176,4/21/2019
4030176,4/22/2019
4030176,4/24/2019
4030176,4/28/2019
4030176,5/5/2019
4030176,5/12/2019
4030176,6/3/2019
4030176,6/29/2019
4030176,7/19/2019
4030176,7/26/2019
4030176,7/27/2019
4030176,7/30/2019
4030176,8/7/2019
4030176,8/9/2019
4030176,8/10/2019
4030176,8/25/2019
4030176,9/1/2019
4030176,9/8/2019
4030176,9/11/2019
4030176,9/15/2019
4030176,9/21/2019
4030176,9/22/2019
4030176,9/29/2019
4030176,11/2/2019
4030176,11/3/2019
4030176,11/17/2019
4030176,11/24/2019
4030176,12/10/2019
4030176,12/18/2019
4030176,12/28/2019
4030176,12/30/2019
4030176,12/31/2019
4030176,1/5/2020
4030176,2/5/2020
4030176,6/20/2020
4030176,9/1/2020
4032738,9/15/2014
4032738,10/13/2014
4032738,3/30/2016
4032738,5/26/2016
4032738,7/29/2016
4032738,9/25/2016
4032738,10/3/2016
4032738,10/8/2016
4032738,10/17/2016
4032738,10/23/2016
4032738,10/28/2016
4032738,12/30/2016
4032738,2/20/2017
4032738,2/26/2017
4032738,3/11/2017
4032738,6/30/2019
4032738,7/22/2019
4064854,3/30/2015
4064854,11/25/2015
4064854,1/3/2016
4064854,1/28/2016
4064854,7/10/2016
4064854,8/24/2016
4064854,9/25/2016
4064854,10/3/2016
4064854,10/23/2016
4064854,10/31/2016
4064854,2/19/2017
4064854,7/23/2017
4064854,8/2/2017
4064854,12/10/2017
4064854,4/2/2018
4064854,4/22/2018
4064854,7/31/2018
4064854,9/9/2018
4064854,9/12/2018
4064854,9/23/2018
4064854,9/30/2018
4064854,10/7/2018
4064854,11/19/2018
4064854,11/24/2018
4064854,12/24/2018
4064854,2/17/2019
4064854,2/24/2019
4064854,4/3/2019
4064854,5/6/2019
4064854,5/12/2019
4064854,5/27/2019
4064854,6/9/2019
4064854,6/16/2019
4064854,6/23/2019
4064854,7/20/2019
4064854,10/24/2019
4064854,11/29/2019
4163391,7/24/2016
4163391,8/27/2016
4163391,9/30/2016
4163391,10/21/2016
4163391,4/30/2017
4163391,10/20/2018
4178600,1/10/2015
4178600,1/31/2015
4178600,2/1/2015
4178600,2/3/2015
4178600,2/5/2015
4178600,2/8/2015
4178600,2/22/2015
4178600,2/24/2015
4178600,2/27/2015
4178600,3/6/2015
4178600,3/8/2015
4178600,3/14/2015
4178600,3/18/2015
4178600,3/24/2015
4178600,3/27/2015
4178600,3/30/2015
4178600,4/6/2015
4178600,4/11/2015
4178600,4/14/2015
4178600,4/19/2015
4178600,4/26/2015
4178600,5/5/2015
4178600,5/15/2015
4178600,5/17/2015
4178600,5/20/2015
4178600,5/24/2015
4178600,5/26/2015
4178600,5/31/2015
4178600,6/4/2015
4178600,6/7/2015
4178600,6/14/2015
4178600,6/21/2015
4178600,6/28/2015
4178600,7/2/2015
4178600,7/5/2015
4178600,7/7/2015
4178600,7/12/2015
4178600,7/16/2015
4178600,7/23/2015
4178600,7/25/2015
4178600,7/26/2015
4178600,8/1/2015
4178600,8/7/2015
4178600,8/13/2015
4178600,8/15/2015
4178600,9/6/2015
4178600,9/13/2015
4178600,9/21/2015
4178600,9/29/2015
4178600,10/11/2015
4178600,10/25/2015
4178600,11/9/2015
4178600,12/20/2015
4178600,2/7/2016
4178600,2/15/2016
4178600,2/21/2016
4178600,3/6/2016
4178600,3/16/2016
4178600,3/27/2016
4178600,4/5/2016
4178600,4/11/2016
4178600,4/18/2016
4178600,4/24/2016
4178600,5/1/2016
4178600,5/8/2016
4178600,5/16/2016
4178600,5/29/2016
4178600,6/26/2016
4178600,7/1/2016
4178600,8/4/2016
4178600,8/30/2016
4178600,9/21/2016
4178600,10/2/2016
4178600,10/16/2016
4178600,10/22/2016
4178600,11/12/2016
4178600,11/19/2016
4178600,12/17/2016
4178600,12/30/2016
4178600,1/1/2017
4178600,1/29/2017
4178600,2/6/2017
4178600,2/23/2017
4178600,2/26/2017
4178600,3/12/2017
4178600,3/26/2017
4178600,4/2/2017
4178600,4/16/2017
4178600,4/23/2017
4178600,4/27/2017
4178600,4/30/2017
4178600,5/21/2017
4178600,5/25/2017
4178600,6/5/2017
4178600,6/18/2017
4178600,6/24/2017
4178600,7/21/2017
4178600,7/24/2017
4178600,7/31/2017
4178600,9/25/2017
4178600,10/1/2017
4178600,10/20/2017
4178600,10/22/2017
4178600,11/26/2017
4178600,12/17/2017
4178600,12/29/2017
4178600,1/1/2018
4178600,3/4/2018
4178600,3/26/2018
4178600,4/2/2018
4178600,4/15/2018
4178600,4/22/2018
4178600,4/29/2018
4178600,5/6/2018
4178600,5/12/2018
4178600,5/21/2018
4178600,6/2/2018
4178600,6/18/2018
4178600,6/24/2018
4178600,7/1/2018
4178600,7/8/2018
4178600,7/15/2018
4178600,7/23/2018
4178600,7/29/2018
4178600,8/11/2018
4178600,8/19/2018
4178600,8/24/2018
4178600,9/10/2018
4178600,10/6/2018
4178600,10/8/2018
4178600,10/22/2018
4178600,11/13/2018
4178600,11/18/2018
4178600,12/2/2018
4178600,12/9/2018
4178600,12/16/2018
4178600,12/26/2018
4178600,3/15/2019
4178600,3/24/2019
4178600,3/31/2019
4178600,5/5/2019
4178600,5/26/2019
4178600,6/6/2019
4178600,6/10/2019
4178600,6/23/2019
4178600,7/21/2019
4178600,8/7/2019
4178600,8/17/2019
4178600,12/1/2019
4178600,12/29/2019
4178600,1/1/2020
4178600,1/4/2020
4178600,1/26/2020
4178600,2/29/2020
4178600,8/28/2020
4265913,11/23/2014
4265913,12/30/2014
